Order_ID,Date,Product_Line,Channel,Region,Units_Sold,Unit_Price,Total_Revenue,Profit
4176,2025-07-16,Sports,Retail,Central,476,27714,13191864,1999193.68
4177,2025-08-06,Fashion,Online,East,163,25019,4078097,891725.68
4178,2024-07-06,Groceries,Online,North,231,21754,5025174,1030723.89
4179,2024-03-01,Toys,Retail,North,490,34323,16818270,3186966.95
4180,2024-12-20,Furniture,Retail,East,148,23459,3471932,802049.01
4181,2024-01-19,Fashion,Mobile App,South,129,41481,5351049,395207.24
4182,2024-07-20,Toys,Online,Central,19,25276,480244,119534.78
4183,2025-02-18,Beauty,Retail,West,383,38247,14648601,2781548.21
4184,2024-01-06,Groceries,Online,North,116,18117,2101572,445119.63
4185,2025-07-21,Furniture,Online,West,451,22770,10269270,922081.64
4186,2024-05-29,Electronics,Online,Central,441,26515,11693115,1471243.4
4187,2024-07-10,Groceries,Retail,Central,428,22046,9435688,1822284.32
4188,2024-08-01,Beauty,Online,Central,466,34504,16078864,1323790.26
4189,2024-06-05,Fashion,Online,North,187,7551,1412037,123364.99
4190,2024-07-21,Sports,Online,South,448,13765,6166720,614754.9
4191,2024-01-24,Groceries,Mobile App,North,66,25482,1681812,397878.9
4192,2024-05-28,Toys,Retail,North,14,38090,533260,95191.7
4193,2024-08-12,Electronics,Retail,North,301,4284,1289484,270393.09
4194,2025-08-08,Sports,Online,East,136,45483,6185688,859416.79
4195,2024-12-13,Groceries,Online,South,324,49020,15882480,2225902.18
4196,2024-05-27,Fashion,Online,East,94,20374,1915156,393328.79
4197,2024-08-26,Electronics,Mobile App,East,448,3158,1414784,258430.63
4198,2025-04-27,Electronics,Mobile App,South,85,21653,1840505,214742.18
4199,2024-04-09,Groceries,Online,Central,358,23272,8331376,532476.39
4200,2024-03-15,Toys,Mobile App,West,270,45890,12390300,1812568.82
4201,2024-12-10,Sports,Retail,West,267,9951,2656917,638204.23
4202,2024-04-17,Fashion,Online,East,32,24662,789184,46696.35
4203,2024-10-23,Sports,Online,East,331,21315,7055265,1539139.27
4204,2024-01-24,Beauty,Online,East,267,38826,10366542,1408097.22
4205,2025-06-29,Fashion,Retail,West,367,48047,17633249,3854514.79
4206,2024-07-20,Toys,Retail,North,327,27806,9092562,1734309.68
4207,2025-08-17,Groceries,Mobile App,Central,342,45646,15610932,2878090.27
4208,2024-02-26,Fashion,Online,Central,147,25175,3700725,346121.54
4209,2024-05-20,Groceries,Mobile App,West,155,48599,7532845,506980.95
4210,2025-08-18,Groceries,Retail,East,201,48758,9800358,1934684.1
4211,2024-12-21,Electronics,Mobile App,West,270,38362,10357740,2432774.9
4212,2024-05-04,Beauty,Retail,West,89,43657,3885473,733634.83
4213,2024-07-14,Electronics,Mobile App,South,135,46004,6210540,1389535.44
4214,2025-01-11,Fashion,Retail,South,214,5942,1271588,208564.07
4215,2025-07-06,Toys,Mobile App,Central,54,37509,2025486,415423.68
4216,2025-06-05,Furniture,Mobile App,East,413,18289,7553357,1659307.18
4217,2025-04-06,Electronics,Mobile App,South,56,43556,2439136,181985.05
4218,2024-05-10,Fashion,Retail,East,87,1448,125976,15746.93
4219,2024-03-12,Fashion,Mobile App,East,238,18734,4458692,896780.25
4220,2025-06-26,Toys,Online,South,117,28503,3334851,484687.73
4221,2025-07-02,Groceries,Retail,South,339,29372,9957108,1558010.42
4222,2024-03-02,Furniture,Online,South,53,8785,465605,27221.27
4223,2025-02-19,Furniture,Mobile App,Central,176,23960,4216960,1052927.14
4224,2024-04-06,Sports,Online,East,185,14026,2594810,593675.26
4225,2024-06-04,Furniture,Online,East,375,13876,5203500,547509.63
4226,2025-03-15,Fashion,Mobile App,West,253,49968,12641904,1478000.79
4227,2025-02-21,Sports,Retail,South,11,38324,421564,84140.24
4228,2024-12-06,Groceries,Online,North,494,32457,16033758,1420427.44
4229,2024-01-31,Fashion,Retail,North,122,46669,5693618,408409.06
4230,2025-01-10,Fashion,Online,North,411,29081,11952291,1938850.02
4231,2024-09-14,Furniture,Online,West,445,42113,18740285,4232512.46
4232,2024-03-18,Electronics,Online,Central,14,7992,111888,16245.82
4233,2024-07-16,Furniture,Retail,West,165,32970,5440050,574817.31
4234,2024-05-16,Sports,Online,South,224,44238,9909312,943869.44
4235,2025-04-19,Electronics,Retail,East,194,2383,462302,75696.04
4236,2024-07-06,Electronics,Online,Central,250,18354,4588500,372832.33
4237,2025-01-09,Sports,Online,South,372,40884,15208848,3069200.54
4238,2024-04-01,Groceries,Retail,North,385,25470,9805950,1103141.11
4239,2025-08-13,Sports,Online,North,58,45509,2639522,363508.54
4240,2024-08-21,Toys,Retail,East,224,45081,10098144,1432084.88
4241,2024-09-12,Electronics,Mobile App,North,381,8177,3115437,390167.22
4242,2025-06-24,Sports,Mobile App,North,265,21324,5650860,1000600.49
4243,2024-03-07,Groceries,Mobile App,South,80,30540,2443200,216576.17
4244,2024-06-27,Electronics,Mobile App,South,462,8535,3943170,258534.3
4245,2024-03-19,Electronics,Retail,West,210,47950,10069500,754701.08
4246,2024-03-31,Groceries,Mobile App,West,122,45463,5546486,1322611.38
4247,2024-08-13,Toys,Retail,East,234,19426,4545684,552878.46
4248,2025-07-22,Toys,Retail,North,479,15037,7202723,1792046.08
4249,2025-08-08,Furniture,Retail,East,118,13773,1625214,201183.61
4250,2025-06-11,Beauty,Mobile App,North,282,22053,6218946,399041.6
4251,2025-03-05,Fashion,Online,Central,312,33211,10361832,1803947.95
4252,2024-07-06,Fashion,Mobile App,West,66,28685,1893210,287659.33
4253,2025-03-13,Sports,Mobile App,East,165,7593,1252845,93085.57
4254,2025-01-31,Fashion,Mobile App,North,154,47206,7269724,529973.03
4255,2025-03-03,Furniture,Mobile App,West,215,43994,9458710,855113.06
4256,2025-01-06,Groceries,Mobile App,West,96,45213,4340448,473066.6
4257,2024-05-23,Groceries,Retail,Central,59,34484,2034556,207965.45
4258,2024-12-05,Furniture,Online,West,308,42851,13198108,1739069.83
4259,2025-03-25,Sports,Retail,Central,124,6112,757888,119864.44
4260,2024-06-11,Beauty,Retail,North,332,3818,1267576,258900.12
4261,2025-04-22,Groceries,Retail,South,173,25346,4384858,477469.73
4262,2024-12-10,Toys,Retail,Central,485,40802,19788970,4313447.8
4263,2025-05-19,Toys,Online,North,483,22398,10818234,2673261.95
4264,2024-11-05,Furniture,Online,West,492,43854,21576168,4059894.09
4265,2024-02-22,Beauty,Mobile App,Central,317,33173,10515841,1424625.2
4266,2024-06-01,Toys,Retail,West,48,30789,1477872,351556.4
4267,2024-11-04,Fashion,Mobile App,Central,28,37097,1038716,120620.69
4268,2024-07-11,Sports,Mobile App,South,172,22134,3807048,609078.1
4269,2024-03-22,Beauty,Retail,West,14,6222,87108,6873.83
4270,2025-08-01,Furniture,Mobile App,Central,88,47220,4155360,1029763.44
4271,2025-05-04,Groceries,Retail,Central,263,46620,12261060,1338841.27
4272,2024-01-23,Furniture,Retail,Central,471,6030,2840130,643043.04
4273,2024-06-13,Beauty,Online,North,141,1949,274809,34606.23
4274,2024-09-12,Fashion,Online,East,169,37184,6284096,1085282.87
4275,2025-02-22,Electronics,Online,West,33,45855,1513215,116655.16
4276,2025-02-25,Beauty,Retail,West,149,16594,2472506,258168.24
4277,2024-05-01,Furniture,Mobile App,North,368,10549,3882032,898936.71
4278,2024-07-07,Sports,Online,South,210,34779,7303590,964522.54
4279,2025-04-25,Sports,Mobile App,North,219,18798,4116762,536595.74
4280,2024-11-18,Fashion,Retail,Central,108,36331,3923748,276655.75
4281,2024-06-28,Toys,Retail,West,420,36415,15294300,3609122.87
4282,2024-05-09,Toys,Online,West,286,43438,12423268,1183567.44
4283,2025-07-15,Electronics,Retail,East,10,15723,157230,25432.24
4284,2024-12-11,Toys,Mobile App,East,338,5192,1754896,399069.19
4285,2024-06-14,Fashion,Retail,Central,365,23314,8509610,650555.51
4286,2024-07-25,Groceries,Online,East,83,38603,3204049,616637.32
4287,2024-08-31,Groceries,Online,South,409,9769,3995521,519543.45
4288,2024-03-03,Fashion,Retail,South,121,2290,277090,63584.57
4289,2024-06-14,Furniture,Mobile App,South,188,21325,4009100,938997.8
4290,2025-04-29,Toys,Online,North,121,43565,5271365,378129.15
4291,2024-06-10,Toys,Mobile App,East,74,46973,3476002,816109.18
4292,2024-09-12,Electronics,Retail,West,144,38846,5593824,585300.21
4293,2025-01-12,Fashion,Online,South,216,35389,7644024,545840.97
4294,2024-05-25,Beauty,Retail,East,482,23246,11204572,2701868.09
4295,2025-05-16,Groceries,Retail,North,120,38310,4597200,808033.16
4296,2025-07-04,Toys,Retail,Central,355,10937,3882635,858076.59
4297,2024-06-29,Groceries,Mobile App,Central,101,48542,4902742,725297.03
4298,2025-07-14,Groceries,Online,East,86,19307,1660402,308096.38
4299,2024-10-13,Electronics,Online,North,481,36809,17705129,2809964.97
4300,2024-09-25,Groceries,Online,West,17,37310,634270,150992.94
4301,2025-06-30,Fashion,Retail,East,284,25833,7336572,1167948.57
4302,2024-09-26,Toys,Retail,Central,177,46685,8263245,1896842.49
4303,2024-11-11,Sports,Online,East,171,4087,698877,118447.22
4304,2024-03-03,Toys,Retail,East,447,46132,20621004,4009927.6
4305,2024-03-01,Fashion,Retail,Central,141,18565,2617665,303606.54
4306,2025-01-25,Beauty,Mobile App,North,375,24066,9024750,623760.77
4307,2024-07-17,Sports,Online,East,148,14039,2077772,452259.04
4308,2025-06-20,Electronics,Mobile App,East,493,27509,13561937,2975446.79
4309,2024-12-07,Toys,Mobile App,East,377,27431,10341487,1615928.61
4310,2024-09-08,Toys,Online,East,48,7230,347040,17767.26
4311,2024-03-18,Furniture,Online,North,156,40906,6381336,1130643.85
4312,2025-05-04,Furniture,Mobile App,Central,339,19243,6523377,803016.53
4313,2024-10-26,Sports,Retail,Central,445,46447,20668915,2882366.97
4314,2024-05-30,Sports,Online,Central,54,5148,277992,55803.37
4315,2024-10-24,Sports,Mobile App,Central,458,9933,4549314,377316.88
4316,2024-10-23,Groceries,Retail,Central,308,28448,8761984,569985.37
4317,2024-01-15,Beauty,Retail,West,303,37659,11410677,2558943.12
4318,2024-03-02,Beauty,Retail,West,96,26805,2573280,230440.2
4319,2025-01-13,Toys,Retail,East,72,27765,1999080,397394.74
4320,2024-04-02,Groceries,Retail,Central,425,14231,6048175,1021306.25
4321,2024-05-21,Fashion,Retail,Central,7,45547,318829,29850.68
4322,2025-07-13,Furniture,Retail,South,6,20529,123174,22918.33
4323,2025-06-21,Toys,Retail,East,427,10520,4492040,1075036.78
4324,2025-08-15,Sports,Retail,East,310,35868,11119080,2706373.12
4325,2024-06-12,Beauty,Online,East,8,30354,242832,23753.9
4326,2025-08-09,Sports,Retail,North,230,9897,2276310,123918.49
4327,2025-05-02,Sports,Mobile App,West,452,30499,13785548,3031466.46
4328,2025-05-03,Toys,Online,South,153,1382,211446,37111.65
4329,2025-04-22,Beauty,Mobile App,Central,27,16980,458460,103770.31
4330,2024-02-16,Electronics,Retail,South,463,10041,4648983,1150356.32
4331,2025-05-13,Sports,Retail,North,448,24477,10965696,1253707.15
4332,2024-11-23,Toys,Online,Central,76,769,58444,4883.63
4333,2024-10-19,Beauty,Mobile App,West,312,2668,832416,120446.0
4334,2025-03-04,Groceries,Retail,North,419,6248,2617912,151059.02
4335,2025-05-04,Sports,Retail,North,302,11557,3490214,716669.48
4336,2024-05-14,Beauty,Retail,Central,370,29827,11035990,2289050.0
4337,2025-08-16,Furniture,Mobile App,South,39,49621,1935219,347997.98
4338,2025-07-22,Furniture,Mobile App,Central,427,40696,17377192,3244027.76
4339,2024-01-30,Furniture,Mobile App,Central,340,16093,5471620,619580.19
4340,2025-02-24,Beauty,Retail,South,144,6612,952128,215713.18
4341,2024-03-16,Groceries,Retail,North,415,30857,12805655,2975188.31
4342,2024-02-07,Electronics,Mobile App,East,380,31226,11865880,1611312.84
4343,2024-11-29,Furniture,Mobile App,South,100,46182,4618200,571095.44
4344,2024-07-09,Beauty,Mobile App,West,106,41014,4347484,787120.53
4345,2024-03-31,Beauty,Online,North,371,32287,11978477,633198.86
4346,2025-01-21,Groceries,Retail,South,101,15322,1547522,186325.95
4347,2025-05-05,Groceries,Online,West,302,29469,8899638,1432322.93
4348,2024-09-21,Fashion,Mobile App,East,339,154,52206,5353.57
4349,2024-09-14,Fashion,Retail,South,382,5421,2070822,435357.04
4350,2024-12-20,Sports,Online,South,445,24259,10795255,1717842.32
4351,2024-03-31,Electronics,Mobile App,North,111,20261,2248971,382191.14
4352,2024-07-18,Groceries,Mobile App,South,497,11807,5868079,844881.02
4353,2025-03-17,Electronics,Retail,East,189,14444,2729916,300129.65
4354,2025-03-15,Beauty,Retail,West,20,30672,613440,128542.74
4355,2024-02-17,Fashion,Online,North,384,40598,15589632,2567397.71
4356,2024-06-10,Groceries,Mobile App,West,382,27665,10568030,1884734.85
4357,2024-10-24,Fashion,Mobile App,Central,409,43669,17860621,3007642.61
4358,2025-03-19,Furniture,Mobile App,North,87,15894,1382778,344145.11
4359,2024-07-10,Fashion,Online,Central,184,3487,641608,159561.27
4360,2025-05-18,Fashion,Online,Central,424,10572,4482528,792172.27
4361,2025-04-24,Beauty,Mobile App,West,346,44855,15519830,832553.17
4362,2025-02-16,Electronics,Retail,North,235,24913,5854555,664312.32
4363,2024-02-11,Toys,Retail,South,154,13548,2086392,250189.21
4364,2024-04-14,Groceries,Online,North,397,9567,3798099,932712.97
4365,2025-04-23,Beauty,Online,East,275,27763,7634825,967125.46
4366,2025-02-26,Groceries,Online,North,500,49856,24928000,4410904.31
4367,2024-04-15,Sports,Online,West,240,9669,2320560,296541.33
4368,2024-09-19,Sports,Online,West,287,46433,13326271,1934154.24
4369,2024-06-29,Furniture,Retail,Central,187,29298,5478726,542722.01
4370,2024-02-03,Fashion,Online,North,190,47634,9050460,1500197.23
4371,2025-02-17,Toys,Mobile App,South,235,27790,6530650,1407485.82
4372,2024-08-02,Toys,Mobile App,East,29,21537,624573,97596.99
4373,2025-07-01,Toys,Retail,North,127,30854,3918458,961842.47
4374,2024-04-18,Beauty,Online,West,457,38901,17777757,1823115.73
4375,2025-04-12,Fashion,Mobile App,West,212,48833,10352596,1433314.09
4376,2024-08-28,Fashion,Retail,North,198,6579,1302642,300632.44
4377,2025-07-03,Beauty,Retail,Central,200,39506,7901200,1202267.69
4378,2024-01-20,Beauty,Online,Central,255,7084,1806420,374457.74
4379,2025-08-03,Sports,Online,East,81,5639,456759,47850.7
4380,2024-04-07,Groceries,Online,West,157,24701,3878057,706367.59
4381,2024-08-18,Electronics,Retail,Central,57,39962,2277834,173267.26
4382,2025-03-06,Fashion,Mobile App,West,96,45881,4404576,600987.4
4383,2024-03-02,Sports,Mobile App,South,492,8354,4110168,946788.79
4384,2025-05-03,Electronics,Online,Central,255,23703,6044265,703664.05
4385,2024-03-27,Sports,Online,East,171,31445,5377095,1051127.98
4386,2025-01-08,Furniture,Retail,North,238,20609,4904942,601430.71
4387,2025-04-05,Electronics,Mobile App,South,382,31570,12059740,2659633.04
4388,2024-01-20,Toys,Online,North,264,11733,3097512,195280.66
4389,2025-08-11,Groceries,Mobile App,North,341,21454,7315814,693622.43
4390,2025-03-21,Electronics,Online,East,134,3577,479318,36802.02
4391,2024-01-14,Electronics,Retail,West,182,25313,4606966,722792.99
4392,2024-06-11,Fashion,Online,Central,255,48613,12396315,1640300.46
4393,2024-09-24,Furniture,Retail,South,265,44060,11675900,910265.19
4394,2025-07-29,Sports,Online,West,480,12962,6221760,1075955.33
4395,2025-08-12,Groceries,Retail,Central,225,2870,645750,50103.3
4396,2025-08-14,Furniture,Online,East,153,33042,5055426,1234368.85
4397,2024-09-25,Beauty,Retail,Central,122,341,41602,9204.65
4398,2024-05-19,Groceries,Online,East,33,42850,1414050,116778.68
4399,2025-05-17,Sports,Mobile App,West,278,33916,9428648,1399058.12
4400,2024-05-28,Furniture,Online,West,434,3060,1328040,143955.78
4401,2024-09-15,Sports,Online,East,220,28901,6358220,1545293.44
4402,2024-08-20,Beauty,Online,South,369,31148,11493612,1041895.42
4403,2024-09-08,Beauty,Mobile App,West,420,25056,10523520,1516684.22
4404,2025-05-13,Toys,Online,North,97,18263,1771511,247895.97
4405,2025-01-17,Groceries,Mobile App,South,409,45212,18491708,4382656.2
4406,2024-10-08,Toys,Online,Central,60,39083,2344980,583638.19
4407,2024-10-16,Furniture,Mobile App,North,207,20848,4315536,332239.26
4408,2024-04-02,Electronics,Online,North,169,4889,826241,144097.68
4409,2025-01-22,Groceries,Retail,North,352,34321,12080992,2868326.62
4410,2025-04-11,Toys,Mobile App,Central,121,4351,526471,37381.81
4411,2025-02-08,Electronics,Retail,Central,401,19557,7842357,1435055.11
4412,2024-01-02,Furniture,Mobile App,South,304,16304,4956416,892818.61
4413,2025-08-11,Toys,Retail,Central,458,43445,19897810,1064295.15
4414,2024-09-04,Furniture,Online,East,36,4432,159552,10100.02
4415,2024-08-09,Groceries,Mobile App,Central,459,1976,906984,150638.71
4416,2024-06-17,Toys,Retail,South,112,45489,5094768,916594.94
4417,2024-08-17,Groceries,Retail,West,20,37465,749300,137117.31
4418,2024-05-01,Toys,Mobile App,Central,461,46774,21562814,4491848.8
4419,2024-09-21,Toys,Mobile App,East,177,38567,6826359,723446.27
4420,2025-03-14,Furniture,Online,West,465,13246,6159390,888241.88
4421,2024-09-07,Electronics,Mobile App,Central,263,34943,9190009,669356.0
4422,2024-05-07,Sports,Online,East,62,21923,1359226,287996.55
4423,2024-09-27,Fashion,Online,East,316,26672,8428352,1528987.22
4424,2024-07-11,Electronics,Retail,Central,345,27841,9605145,515456.34
4425,2024-10-07,Sports,Retail,South,224,48676,10903424,776712.08
4426,2025-08-20,Beauty,Online,Central,446,41912,18692752,4071125.53
4427,2024-01-27,Beauty,Mobile App,West,165,24816,4094640,281229.93
4428,2024-09-11,Sports,Online,Central,278,37197,10340766,696792.39
4429,2024-03-20,Beauty,Online,West,443,112,49616,4723.86
4430,2025-08-05,Electronics,Online,Central,486,9767,4746762,993953.29
4431,2024-07-21,Electronics,Retail,West,87,41550,3614850,382007.2
4432,2025-01-27,Sports,Retail,East,288,40724,11728512,2916995.13
4433,2025-01-19,Beauty,Mobile App,North,131,22334,2925754,405509.09
4434,2024-01-27,Beauty,Online,West,160,44705,7152800,644479.54
4435,2024-02-06,Beauty,Mobile App,South,302,20163,6089226,336562.53
4436,2024-05-25,Electronics,Online,South,414,35663,14764482,2324882.66
4437,2024-11-13,Sports,Retail,East,314,7733,2428162,208096.22
4438,2024-01-05,Sports,Retail,North,492,18973,9334716,1742298.61
4439,2024-07-21,Furniture,Online,East,485,37865,18364525,4184669.16
4440,2024-11-10,Toys,Online,South,94,25494,2396436,365652.47
4441,2025-03-27,Toys,Mobile App,South,76,45831,3483156,703215.96
4442,2025-02-16,Fashion,Mobile App,West,142,42397,6020374,439605.16
4443,2024-01-21,Beauty,Retail,South,339,4272,1448208,329694.35
4444,2025-05-29,Toys,Online,East,92,27284,2510128,362242.79
4445,2024-07-13,Beauty,Retail,West,188,19263,3621444,838648.69
4446,2024-03-18,Furniture,Online,North,107,12910,1381370,188896.14
4447,2024-01-27,Toys,Mobile App,East,302,31438,9494276,1113407.82
4448,2024-05-28,Groceries,Retail,East,449,43460,19513540,4200693.23
4449,2025-06-21,Fashion,Retail,South,379,45558,17266482,3148099.0
4450,2024-03-03,Sports,Online,South,362,34286,12411532,1761253.99
4451,2024-02-19,Toys,Online,West,243,2693,654399,131733.22
4452,2024-05-11,Electronics,Mobile App,East,451,26515,11958265,2642392.94
4453,2025-05-02,Fashion,Mobile App,West,250,19063,4765750,992678.52
4454,2024-08-05,Fashion,Mobile App,South,409,16556,6771404,1369095.11
4455,2024-10-22,Sports,Retail,South,498,29254,14568492,2576115.13
4456,2024-11-11,Electronics,Online,West,88,24250,2134000,216922.6
4457,2024-12-11,Groceries,Retail,Central,111,41422,4597842,964119.21
4458,2024-06-29,Beauty,Online,North,246,47393,11658678,1799364.05
4459,2024-01-26,Toys,Mobile App,Central,341,35642,12153922,1542766.9
4460,2024-04-26,Groceries,Mobile App,Central,459,12227,5612193,303132.26
4461,2024-02-28,Electronics,Online,North,178,44015,7834670,1927534.44
4462,2025-05-12,Beauty,Online,North,88,13696,1205248,264953.87
4463,2025-08-03,Groceries,Retail,East,219,18410,4031790,935057.61
4464,2024-12-02,Beauty,Online,North,144,36080,5195520,827224.77
4465,2025-04-28,Beauty,Retail,West,383,39763,15229229,2224324.93
4466,2024-06-13,Furniture,Online,South,24,41774,1002576,179948.04
4467,2024-04-07,Groceries,Retail,West,347,26080,9049760,1635808.97
4468,2024-06-16,Beauty,Retail,South,75,39858,2989350,258428.63
4469,2025-05-26,Fashion,Retail,North,220,20649,4542780,813026.38
4470,2024-03-12,Beauty,Mobile App,Central,476,32167,15311492,1880219.83
4471,2025-01-20,Groceries,Mobile App,East,297,27876,8279172,1623817.84
4472,2024-11-24,Groceries,Mobile App,West,100,5203,520300,26200.38
4473,2024-07-24,Electronics,Retail,West,93,11701,1088193,270291.87
4474,2024-10-01,Groceries,Online,West,116,38100,4419600,752792.47
4475,2025-03-29,Fashion,Retail,Central,245,48329,11840605,1795709.76
4476,2025-07-28,Groceries,Mobile App,Central,338,2486,840268,97271.33
4477,2025-04-28,Toys,Retail,West,339,29266,9921174,2224440.38
4478,2024-06-03,Groceries,Online,West,391,29202,11417982,2165899.49
4479,2024-12-30,Groceries,Retail,North,413,2225,918925,85143.87
4480,2024-04-08,Furniture,Mobile App,North,295,37229,10982555,2177030.69
4481,2025-05-12,Furniture,Retail,Central,450,27068,12180600,2785753.49
4482,2024-02-25,Electronics,Online,Central,160,49841,7974560,972972.22
4483,2024-11-03,Groceries,Retail,East,420,32725,13744500,1614021.71
4484,2025-07-24,Sports,Retail,East,396,8027,3178692,603222.89
4485,2024-09-04,Electronics,Online,South,188,37701,7087788,1601252.59
4486,2024-05-04,Toys,Mobile App,North,430,5768,2480240,184585.44
4487,2025-07-15,Toys,Mobile App,North,192,6229,1195968,261020.59
4488,2025-01-20,Furniture,Online,North,448,49099,21996352,5136132.12
4489,2024-12-18,Groceries,Mobile App,South,359,31737,11393583,2633377.31
4490,2024-04-04,Toys,Mobile App,East,462,31873,14725326,2010669.28
4491,2025-02-22,Sports,Retail,Central,345,39227,13533315,715688.54
4492,2024-04-01,Toys,Retail,South,395,9466,3739070,520081.23
4493,2025-07-15,Toys,Online,Central,434,3158,1370572,161418.85
4494,2025-02-20,Sports,Mobile App,South,205,30939,6342495,1012724.8
4495,2024-10-13,Groceries,Online,East,267,48735,13012245,1411462.6
4496,2024-12-17,Toys,Online,Central,465,19997,9298605,1454550.03
4497,2025-03-02,Furniture,Retail,West,383,4149,1589067,125479.33
4498,2024-12-04,Groceries,Mobile App,South,433,25710,11132430,897700.7
4499,2025-06-24,Sports,Online,North,120,28897,3467640,779566.36
4500,2024-12-21,Sports,Retail,North,246,12702,3124692,609999.7
4501,2024-03-14,Beauty,Online,East,231,31024,7166544,468433.26
4502,2025-08-23,Toys,Online,North,285,37229,10610265,1328258.3
4503,2024-02-02,Fashion,Online,North,296,29827,8828792,2077545.5
4504,2024-10-31,Groceries,Mobile App,East,328,7139,2341592,274953.44
4505,2024-07-21,Fashion,Online,South,424,36284,15384416,2882044.84
4506,2024-12-15,Furniture,Retail,North,118,20511,2420298,556574.8
4507,2025-05-27,Toys,Online,South,37,40882,1512634,235639.01
4508,2024-02-24,Groceries,Mobile App,Central,245,34023,8335635,557957.11
4509,2025-02-13,Toys,Online,Central,422,29203,12323666,1304131.88
4510,2024-07-21,Electronics,Retail,East,241,7358,1773278,293917.68
4511,2025-01-05,Electronics,Online,East,169,12748,2154412,458921.46
4512,2025-02-03,Sports,Mobile App,West,10,15628,156280,37393.91
4513,2024-07-26,Electronics,Mobile App,North,418,33356,13942808,2484396.48
4514,2024-02-06,Electronics,Mobile App,South,337,3267,1100979,211095.08
4515,2025-07-06,Toys,Online,North,459,48771,22385889,4424065.58
4516,2024-11-14,Beauty,Online,East,217,9034,1960378,163188.5
4517,2024-10-18,Groceries,Mobile App,Central,305,11994,3658170,798538.81
4518,2024-07-30,Furniture,Retail,East,277,37100,10276700,1574232.07
4519,2024-12-27,Electronics,Retail,West,120,48737,5848440,452374.77
4520,2025-06-20,Furniture,Retail,East,53,17297,916741,90147.47
4521,2025-01-24,Beauty,Mobile App,Central,252,19269,4855788,249492.68
4522,2024-01-19,Furniture,Retail,Central,364,27310,9940840,1741872.0
4523,2024-12-13,Fashion,Online,Central,442,35213,15564146,2289550.55
4524,2024-08-03,Furniture,Mobile App,Central,7,44697,312879,77267.9
4525,2025-05-17,Groceries,Mobile App,West,326,48773,15899998,2575704.53
4526,2024-04-11,Groceries,Retail,West,222,22148,4916856,587557.27
4527,2024-11-06,Toys,Online,South,458,44772,20505576,1560182.9
4528,2024-06-03,Furniture,Retail,South,476,42017,20000092,4898999.09
4529,2024-11-04,Fashion,Mobile App,North,166,7922,1315052,145218.76
4530,2025-02-04,Sports,Retail,South,58,1534,88972,14596.44
4531,2025-01-30,Groceries,Online,North,395,16354,6459830,601772.41
4532,2024-01-10,Sports,Retail,East,54,29264,1580256,126572.64
4533,2024-07-18,Electronics,Mobile App,West,480,27935,13408800,2110037.93
4534,2025-02-25,Groceries,Mobile App,South,7,9075,63525,10326.98
4535,2024-10-22,Fashion,Online,West,451,42785,19296035,3891847.71
4536,2025-05-10,Groceries,Retail,Central,356,2548,907088,137256.02
4537,2024-01-03,Electronics,Retail,North,471,21683,10212693,944243.36
4538,2025-03-13,Fashion,Mobile App,West,208,49254,10244832,1157748.82
4539,2025-06-26,Sports,Retail,North,313,22814,7140782,1589602.02
4540,2024-06-28,Electronics,Mobile App,Central,62,29380,1821560,330145.43
4541,2025-05-08,Groceries,Retail,South,326,49257,16057782,3970093.33
4542,2025-02-01,Groceries,Online,East,331,47194,15621214,2633019.37
4543,2025-07-30,Beauty,Mobile App,South,277,45412,12579124,2720605.02
4544,2024-12-17,Furniture,Online,South,219,25273,5534787,1366237.3
4545,2024-01-20,Sports,Mobile App,West,269,48120,12944280,2117450.84
4546,2024-03-06,Electronics,Online,West,209,13552,2832368,333345.95
4547,2024-01-11,Furniture,Online,Central,150,12591,1888650,291788.33
4548,2024-08-14,Furniture,Mobile App,North,413,42930,17730090,3364205.23
4549,2024-11-07,Groceries,Retail,North,300,21804,6541200,441486.88
4550,2024-06-18,Groceries,Online,South,440,21462,9443280,670658.57
4551,2025-07-14,Electronics,Mobile App,South,136,6995,951320,230005.33
4552,2025-01-15,Fashion,Online,North,92,27039,2487588,352359.02
4553,2025-08-03,Fashion,Retail,North,334,33685,11250790,907396.76
4554,2025-06-15,Fashion,Mobile App,South,432,46071,19902672,3757761.43
4555,2024-10-28,Electronics,Online,West,114,29688,3384432,739199.35
4556,2025-03-07,Beauty,Retail,North,117,33904,3966768,874311.25
4557,2024-10-12,Sports,Mobile App,North,310,49707,15409170,2327308.4
4558,2024-06-14,Groceries,Online,South,220,43083,9478260,2312008.44
4559,2024-07-28,Beauty,Retail,Central,392,36926,14474992,2350109.67
4560,2025-05-27,Groceries,Online,West,27,25873,698571,125505.02
4561,2025-01-29,Beauty,Retail,Central,457,39201,17914857,2326436.08
4562,2024-12-23,Furniture,Retail,South,470,22923,10773810,1989622.67
4563,2024-01-02,Beauty,Online,East,352,20116,7080832,614775.93
4564,2024-10-22,Electronics,Retail,South,145,48936,7095720,1140451.94
4565,2025-01-18,Toys,Retail,West,80,23192,1855360,438559.64
4566,2024-10-17,Furniture,Mobile App,West,85,17461,1484185,142288.07
4567,2025-04-11,Fashion,Mobile App,South,238,32585,7755230,1567301.97
4568,2024-01-31,Fashion,Online,West,61,33876,2066436,143199.87
